assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
male_117__face_card__v001,male_117,male,117,production,False,,True,,face_card,mixed_neutral,3.5,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_117__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_117__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_117__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_117__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_117__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_117__face_card__v001__attempt01.png,ai_profiles/male/117/face_card.png,ai_profiles/male/117.png,codex-built-in-imagegen,1024x1536,high,png,b37a973427a84be9019d322f,,,,0,0,False,2026-05-13T20:12:46+00:00,missing_image
male_117__silhouette_card__v001,male_117,male,117,production,False,,True,,silhouette_card,mixed_neutral,3.5,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_117__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_117__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_117__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_117__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_117__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_117__silhouette_card__v001__attempt01.png,ai_profiles/male/117/silhouette_card.png,ai_profiles/male/117.png,codex-built-in-imagegen,1024x1536,high,png,ba3d5be271c4a26b460657e2,male_117__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/face_card.png,0,0,False,2026-05-13T20:54:11+00:00,missing_image
male_117__vibe_card__v001,male_117,male,117,production,False,,True,,vibe_card,mixed_neutral,3.5,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_117__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_117__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_117__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_117__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_117__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_117__vibe_card__v001__attempt01.png,ai_profiles/male/117/vibe_card.png,ai_profiles/male/117.png,codex-built-in-imagegen,1024x1536,high,png,6d1a7efdb774d4a8388c1b05,male_117__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/117/face_card.png,0,0,False,2026-05-14T12:31:14+00:00,missing_image
male_118__face_card__v001,male_118,male,118,production,False,,True,,face_card,mixed_neutral,2.1,1.5-2.4,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_118__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_118__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_118__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_118__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_118__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_118__face_card__v001__attempt01.png,ai_profiles/male/118/face_card.png,ai_profiles/male/118.png,codex-built-in-imagegen,1024x1536,high,png,cd8f7d4ac7dd866be40328be,,,,0,0,False,2026-05-13T20:12:46+00:00,missing_image
male_118__silhouette_card__v001,male_118,male,118,production,False,,True,,silhouette_card,mixed_neutral,2.1,1.5-2.4,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_118__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_118__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_118__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_118__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_118__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_118__silhouette_card__v001__attempt01.png,ai_profiles/male/118/silhouette_card.png,ai_profiles/male/118.png,codex-built-in-imagegen,1024x1536,high,png,c7291eafe321ea4b8f0feb47,male_118__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/face_card.png,0,0,False,2026-05-13T20:54:11+00:00,missing_image
male_118__vibe_card__v001,male_118,male,118,production,False,,True,,vibe_card,mixed_neutral,2.1,1.5-2.4,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_118__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_118__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_118__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_118__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_118__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_118__vibe_card__v001__attempt01.png,ai_profiles/male/118/vibe_card.png,ai_profiles/male/118.png,codex-built-in-imagegen,1024x1536,high,png,032383ceda1d09c3eae9dc79,male_118__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/118/face_card.png,0,0,False,2026-05-14T12:31:14+00:00,missing_image
male_119__face_card__v001,male_119,male,119,production,False,,True,,face_card,mixed_neutral,2.8,2.5-3.2,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_119__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_119__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_119__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_119__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_119__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_119__face_card__v001__attempt01.png,ai_profiles/male/119/face_card.png,ai_profiles/male/119.png,codex-built-in-imagegen,1024x1536,high,png,3dc96c92f286a42b31c01d78,,,,0,0,False,2026-05-13T20:12:46+00:00,missing_image
male_119__silhouette_card__v001,male_119,male,119,production,False,,True,,silhouette_card,mixed_neutral,2.8,2.5-3.2,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_119__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_119__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_119__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_119__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_119__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_119__silhouette_card__v001__attempt01.png,ai_profiles/male/119/silhouette_card.png,ai_profiles/male/119.png,codex-built-in-imagegen,1024x1536,high,png,1c447bcc2ee93fea40aa88d3,male_119__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/face_card.png,0,0,False,2026-05-13T20:54:11+00:00,missing_image
male_119__vibe_card__v001,male_119,male,119,production,False,,True,,vibe_card,mixed_neutral,2.8,2.5-3.2,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_119__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_119__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_119__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_119__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_119__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_119__vibe_card__v001__attempt01.png,ai_profiles/male/119/vibe_card.png,ai_profiles/male/119.png,codex-built-in-imagegen,1024x1536,high,png,bb5c45f89ed84ae5af1a9820,male_119__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/119/face_card.png,0,0,False,2026-05-14T12:31:14+00:00,missing_image
male_120__face_card__v001,male_120,male,120,production,False,,True,,face_card,mixed_neutral,3.8,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_120__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_120__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_120__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_120__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_120__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_120__face_card__v001__attempt01.png,ai_profiles/male/120/face_card.png,ai_profiles/male/120.png,codex-built-in-imagegen,1024x1536,high,png,3fbf31c67133769ccadaf4a1,,,,0,0,False,2026-05-13T20:12:46+00:00,missing_image
male_120__silhouette_card__v001,male_120,male,120,production,False,,True,,silhouette_card,mixed_neutral,3.8,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_120__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_120__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_120__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_120__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_120__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_120__silhouette_card__v001__attempt01.png,ai_profiles/male/120/silhouette_card.png,ai_profiles/male/120.png,codex-built-in-imagegen,1024x1536,high,png,125da3ad56429740920d32e0,male_120__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/face_card.png,0,0,False,2026-05-13T20:54:11+00:00,missing_image
male_120__vibe_card__v001,male_120,male,120,production,False,,True,,vibe_card,mixed_neutral,3.8,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_120__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_120__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_120__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_120__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_120__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_120__vibe_card__v001__attempt01.png,ai_profiles/male/120/vibe_card.png,ai_profiles/male/120.png,codex-built-in-imagegen,1024x1536,high,png,dd2431a9f0e65cecc24b6a63,male_120__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/120/face_card.png,0,0,False,2026-05-14T12:31:14+00:00,missing_image
male_121__face_card__v001,male_121,male,121,reserve,True,standby,False,,face_card,cat_like,2.2,1.5-2.4,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_121__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_121__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_121__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_121__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_121__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_121__face_card__v001__attempt01.png,ai_profiles/male/121/face_card.png,ai_profiles/male/121.png,codex-built-in-imagegen,1024x1536,high,png,b02eea415672883ccd212c17,,,,0,0,False,2026-05-13T20:12:46+00:00,missing_image
male_121__silhouette_card__v001,male_121,male,121,reserve,True,standby,False,,silhouette_card,cat_like,2.2,1.5-2.4,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_121__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_121__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_121__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_121__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_121__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_121__silhouette_card__v001__attempt01.png,ai_profiles/male/121/silhouette_card.png,ai_profiles/male/121.png,codex-built-in-imagegen,1024x1536,high,png,64627998e5ec67c0708cb444,male_121__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/face_card.png,0,0,False,2026-05-13T20:54:11+00:00,missing_image
male_121__vibe_card__v001,male_121,male,121,reserve,True,standby,False,,vibe_card,cat_like,2.2,1.5-2.4,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_121__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_121__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_121__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_121__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_121__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_121__vibe_card__v001__attempt01.png,ai_profiles/male/121/vibe_card.png,ai_profiles/male/121.png,codex-built-in-imagegen,1024x1536,high,png,fb49656752ecb02af6675d8a,male_121__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/121/face_card.png,0,0,False,2026-05-14T12:31:14+00:00,missing_image
male_122__face_card__v001,male_122,male,122,reserve,True,standby,False,,face_card,cat_like,3.4,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_122__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_122__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_122__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_122__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_122__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_122__face_card__v001__attempt01.png,ai_profiles/male/122/face_card.png,ai_profiles/male/122.png,codex-built-in-imagegen,1024x1536,high,png,672cd89c6dafc2b7fe6fb417,,,,0,0,False,2026-05-13T20:12:46+00:00,missing_image
male_122__silhouette_card__v001,male_122,male,122,reserve,True,standby,False,,silhouette_card,cat_like,3.4,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_122__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_122__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_122__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_122__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_122__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_122__silhouette_card__v001__attempt01.png,ai_profiles/male/122/silhouette_card.png,ai_profiles/male/122.png,codex-built-in-imagegen,1024x1536,high,png,7089987824d1798240a650a6,male_122__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/face_card.png,0,0,False,2026-05-13T20:54:11+00:00,missing_image
male_122__vibe_card__v001,male_122,male,122,reserve,True,standby,False,,vibe_card,cat_like,3.4,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_122__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_122__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_122__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_122__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_122__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_122__vibe_card__v001__attempt01.png,ai_profiles/male/122/vibe_card.png,ai_profiles/male/122.png,codex-built-in-imagegen,1024x1536,high,png,d098deeb432528275e3821fa,male_122__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/122/face_card.png,0,0,False,2026-05-14T12:31:14+00:00,missing_image
male_123__face_card__v001,male_123,male,123,reserve,True,standby,False,,face_card,cat_like,3.3,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_123__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/123/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_123__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_123__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_123__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/123/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_123__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_123__face_card__v001__attempt01.png,ai_profiles/male/123/face_card.png,ai_profiles/male/123.png,codex-built-in-imagegen,1024x1536,high,png,adacb2760186062a89615f7f,,,,0,0,False,2026-05-13T20:12:46+00:00,missing_image
male_123__silhouette_card__v001,male_123,male,123,reserve,True,standby,False,,silhouette_card,cat_like,3.3,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_123__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/123/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_123__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_123__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/male_123__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/123/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/male_123__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/male_123__silhouette_card__v001__attempt01.png,ai_profiles/male/123/silhouette_card.png,ai_profiles/male/123.png,codex-built-in-imagegen,1024x1536,high,png,07c7026f98c91b6c058e04d7,male_123__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/123/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/male/123/face_card.png,0,0,False,2026-05-13T20:54:11+00:00,missing_image
